entry_time,exit_time,side,entry,sl,tp,exit_price,outcome,raw_R,fee_R,net_R,risk_pct,risk_pct_abs,entry_idx,exit_idx,symbol,year
2024-12-13 03:25:00,2024-12-13 04:20:00,short,212.4,215.99276717042483,198.02893131830072,215.99276717042483,sl,-1.0,0.05320689900909905,-1.053206899009099,0.016915099672433244,0.016915099672433244,99977,99988,XMRUSDT,2024
2024-12-17 03:40:00,2024-12-17 23:40:00,short,223.93,226.4028966608928,214.03841335642886,214.03841335642886,tp,4.0,0.08149835097728644,3.9185016490227134,0.011043168226199197,0.011043168226199197,101132,101372,XMRUSDT,2024
2024-12-20 10:20:00,2024-12-20 11:30:00,long,172.7,169.36160662596563,186.0535734961374,169.36160662596563,sl,-1.0,0.04655832389583473,-1.0465583238958347,0.01933059278537553,0.01933059278537553,102076,102090,XMRUSDT,2024
2024-12-24 14:45:00,2024-12-24 15:25:00,short,190.95,192.1668631369118,186.0825474523528,192.1668631369118,sl,-1.0,0.14122787911559248,-1.1412278791155925,0.006372679428708026,0.006372679428708026,103281,103289,XMRUSDT,2024
2024-12-29 16:15:00,2024-12-29 16:30:00,long,190.4,189.4394094296093,194.24236228156283,189.4394094296093,sl,-1.0,0.17839025832858393,-1.178390258328584,0.005045118541967999,0.005045118541967999,104739,104742,XMRUSDT,2024
2024-12-30 02:00:00,2024-12-30 10:00:00,short,196.77,197.67000725072958,193.16997099708172,193.16997099708172,tp,4.0,0.19676841476159568,3.803231585238404,0.004573904816433261,0.004573904816433261,104856,104952,XMRUSDT,2024
2024-12-30 15:35:00,2024-12-30 17:30:00,long,183.93,182.7360282289623,188.7058870841508,188.7058870841508,tp,4.0,0.1386439813867038,3.861356018613296,0.006491446588580956,0.006491446588580956,105019,105042,XMRUSDT,2024
2024-12-31 11:40:00,2024-12-31 12:00:00,short,194.01,194.7842923551876,190.91283057924954,194.7842923551876,sl,-1.0,0.22550784445972227,-1.2255078444597223,0.003990991985916251,0.003990991985916251,105260,105264,XMRUSDT,2024
2021-01-03 07:00:00,2021-01-03 08:05:00,short,2.0814,2.1201504900384482,1.9263980398462066,2.1201504900384482,sl,-1.0,0.04834158221331774,-1.0483415822133177,0.01861751226984161,0.01861751226984161,660,673,SOLUSDT,2021
2021-01-05 04:15:00,2021-01-05 05:55:00,long,2.1507,2.0745786550963334,2.4551853796146665,2.0745786550963334,sl,-1.0,0.025428215994470225,-1.0254282159944703,0.03539375315184201,0.03539375315184201,1203,1223,SOLUSDT,2021
2021-01-08 11:10:00,2021-01-08 12:30:00,short,3.1694,3.3462463644225493,2.4620145423098028,3.3462463644225493,sl,-1.0,0.016129593669137868,-1.016129593669138,0.055798057809853384,0.055798057809853384,2150,2166,SOLUSDT,2021
2021-01-08 12:55:00,2021-01-11 12:00:00,short,3.6569,3.861195786310492,2.8397168547580303,2.8397168547580303,tp,4.0,0.01611002389935718,3.983889976100643,0.055865838910140395,0.055865838910140395,2171,3024,SOLUSDT,2021
2021-01-10 02:55:00,2021-01-10 07:35:00,short,3.6465,3.7085777557951225,3.3981889768195104,3.7085777557951225,sl,-1.0,0.05286676294857073,-1.0528667629485706,0.01702392864256751,0.01702392864256751,2627,2683,SOLUSDT,2021
